Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1636570720.4122107,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.4371648,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.4623265,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.4871705,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.5121608,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.5372314,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.5628622,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.5872536,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.6121614,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.6372998,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.6629589,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.68718,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.7121763,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.7372706,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.7622716,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.787165,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.812195,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.837255,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.8623393,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.887134,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.9121914,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.9371781,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.9621704,0.0,0.0,0.0,0.0,0.0,0.0
1636570720.9872067,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.0121443,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.0372505,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.0623207,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.0872433,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.112451,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.1372585,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.1622655,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.1871774,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.2121594,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.2371483,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.2622516,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.2871583,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.3128538,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.3372793,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.3622422,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.387245,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.4121945,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.437293,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.462209,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.4872746,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.5121047,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.5373864,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.5621645,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.5872042,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.612238,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.637212,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.662271,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.6871793,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.7121797,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.737228,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.7624433,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.787214,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.8121548,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.8372777,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.8622448,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.8872447,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.9121635,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.9373002,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.962286,0.0,0.0,0.0,0.0,0.0,0.0
1636570721.9872487,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.0121984,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.0372405,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.062301,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.0871444,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.1122775,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.1372142,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.1621554,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.1872048,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.2132468,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.2371624,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.26236,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.287143,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.3122046,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.3373692,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.3621619,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.3872163,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.4121914,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.4378703,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.462309,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.48713,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.512184,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.5372026,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.5622797,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.5871727,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.6121385,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.6372335,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.6622648,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.6892416,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.7121482,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.737311,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.7622137,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.7872498,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.8121474,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.8372376,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.8621798,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.8871622,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.9122634,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.9372122,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.9622965,0.0,0.0,0.0,0.0,0.0,0.0
1636570722.987263,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.0122468,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.0372117,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.0622168,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.087197,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.1121244,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.137186,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.1622682,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.1871498,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.2121456,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.2372773,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.2622669,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.2871463,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.3122015,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.3371973,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.3622806,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.3872263,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.412125,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.4372756,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.4628592,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.4871309,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.5121222,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.5373209,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.5621674,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.587169,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.6121435,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.6372626,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.6622527,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.6871612,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.712155,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.7372112,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.7622333,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.787251,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.812146,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.837217,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.862253,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.8871198,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.9121282,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.937272,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.9621642,0.0,0.0,0.0,0.0,0.0,0.0
1636570723.987223,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.0121539,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.0371416,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.062223,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.0871522,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.112158,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.1372087,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.1622744,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.1871912,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.2121425,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.2371948,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.2622616,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.2872922,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.312132,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.3374622,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.3621485,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.3871436,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.4121304,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.4381764,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.4623346,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.4870636,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.51216,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.5372458,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.562255,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.5871398,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.612185,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.6372962,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.6622586,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.687253,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.7121282,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.7405019,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.7622232,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.7874146,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.8121202,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.837726,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.8621743,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.8877232,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.912198,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.9371974,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.9621816,0.0,0.0,0.0,0.0,0.0,0.0
1636570724.9873338,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.0123146,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.0377574,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.0621843,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.08725,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.1121476,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.1380532,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.1621876,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.1871932,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.2121484,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.237645,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.2622077,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.2872891,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.3121984,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.3373802,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.362169,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.3872917,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.4121609,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.4373164,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.4622693,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.4871614,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.5121477,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.5372076,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.5624733,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.5872436,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.6121683,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.6372042,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.662216,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.6872694,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.7121356,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.7372339,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.7621365,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.7871683,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.8122213,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.8372827,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.8621716,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.887213,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.9121513,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.9372938,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.962152,0.0,0.0,0.0,0.0,0.0,0.0
1636570725.9872108,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.0121386,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.0374055,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.0623658,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.0873601,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.1121402,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.1373253,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.1622367,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.1872575,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.2121675,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.237198,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.2622635,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.2872186,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.312197,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.337376,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.3622196,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.3871765,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.4121628,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.437326,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.4621627,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.4878685,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.5121973,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.537269,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.5621815,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.5872762,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.6122117,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.6373398,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.6621945,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.6872432,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.7126062,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.7372568,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.7622066,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.7871437,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.8121302,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.8372786,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.8622003,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.8873997,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.9121811,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.9372027,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.9623964,0.0,0.0,0.0,0.0,0.0,0.0
1636570726.987188,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.0122428,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.037217,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.0622473,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.0871615,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.1122112,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.137234,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.1621609,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.1871538,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.2122371,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.2372398,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.2621877,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.287237,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.3121529,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.3373377,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.362246,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.3871245,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.412261,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.437213,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.4626427,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.487221,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.5121598,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.5372758,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.562254,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.5871663,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.6121633,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.6372476,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.662344,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.6874652,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.7121587,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.7373435,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.7622771,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.7871914,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.8121426,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.8397148,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.8622737,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.8871531,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.912116,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.9372618,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.9624302,0.0,0.0,0.0,0.0,0.0,0.0
1636570727.9872053,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.012401,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.0372562,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.063317,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.0871568,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.1121244,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.1373534,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.162308,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.1872122,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.2122228,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.2372034,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.2622855,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.2872086,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.3121638,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.3373933,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.3623552,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.3871646,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.412189,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.4372041,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.4622173,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.4873462,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.5121157,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.5372992,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.5622761,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.5872905,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.612153,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.6372583,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.6621518,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.6871374,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.7121694,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.7372613,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.7621741,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.7871695,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.8124084,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.837207,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.86215,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.8871477,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.912112,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.9372807,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.962142,0.0,0.0,0.0,0.0,0.0,0.0
1636570728.9872458,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.012301,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.0373259,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.0621307,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.0871358,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.1122139,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.1372252,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.1627467,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.187234,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.212138,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.237338,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.26219,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.2872329,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.312214,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.3373983,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.362078,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.3872354,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.4121778,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.4371898,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.462137,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.4883595,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.512168,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.5380883,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.5621607,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.5871196,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.6122303,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.6371663,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.6624043,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.6872478,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.712131,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.7373464,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.7621553,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.7871566,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.8121495,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.8372407,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.8621037,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.8872492,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.9122097,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.937158,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.962099,0.0,0.0,0.0,0.0,0.0,0.0
1636570729.9891198,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.0121217,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.0372264,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.0621154,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.0871801,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.1121707,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.1373122,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.162106,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.1873035,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.2122905,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.2372346,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.2621346,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.2871628,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.3122158,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.3374584,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.3621716,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.3871257,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.412126,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.4372156,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.462184,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.4872963,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.5120888,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.537307,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.5621097,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.5872889,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.6121795,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.6372101,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.66218,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.6875806,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.7123182,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.7371833,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.7621837,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.7871604,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.8121624,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.8372686,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.8621318,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.8881404,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.9123187,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.937234,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.962134,0.0,0.0,0.0,0.0,0.0,0.0
1636570730.9882371,0.0,0.0,0.0,0.0,0.0,0.0
1636570731.0122778,0.0,0.0,0.0,0.0,0.0,0.0
1636570731.0402508,0.0,0.0,0.0,0.0,0.0,0.0
