Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,axes_0,axes_1,axes_2,axes_3,axes_4,axes_5,axes_6,axes_7,buttons_0,buttons_1,buttons_2,buttons_3,buttons_4,buttons_5,buttons_6,buttons_7,buttons_8,buttons_9,buttons_10
1636570708.27133,65864,1636570708,271168512,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.2878726,65865,1636570708,287787011,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.304529,65866,1636570708,304450362,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.321246,65867,1636570708,321137794,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.337936,65868,1636570708,337786089,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.3546479,65869,1636570708,354467785,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.3712735,65870,1636570708,371125820,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.3879642,65871,1636570708,387821588,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.4046698,65872,1636570708,404485944,joystick,-0.1897640973329544,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.422309,65873,1636570708,422200861,joystick,-0.1423383355140686,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.438336,65874,1636570708,438218599,joystick,-0.0632953867316246,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.4546728,65875,1636570708,454492373,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.4713457,65876,1636570708,471171988,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.4879887,65877,1636570708,487821762,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.504565,65878,1636570708,504455251,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.5212,65879,1636570708,521122363,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.5379279,65880,1636570708,537811757,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.5546687,65881,1636570708,554486329,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.5712614,65882,1636570708,571137970,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.5879836,65883,1636570708,587828011,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.6045885,65884,1636570708,604487380,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.6223361,65885,1636570708,622214814,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.861690104007721,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.6379595,65886,1636570708,637808035,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.8537858128547668,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.6546264,65887,1636570708,654497725,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.6712713,65888,1636570708,671133622,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.687899,65889,1636570708,687794848,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.707529,65890,1636570708,707371391,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.7214541,65891,1636570708,721145639,joystick,-0.0553910955786705,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.7378812,65892,1636570708,737797068,joystick,-0.0791039764881134,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.754614,65893,1636570708,754467209,joystick,-0.0949125662446022,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.7713234,65894,1636570708,771188229,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.7880507,65895,1636570708,787814404,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.8046494,65896,1636570708,804465165,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.8213546,65897,1636570708,821147757,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8379772305488586,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.8383307,65898,1636570708,838211099,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.854557,65899,1636570708,854466224,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.8713162,65900,1636570708,871181278,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.8879323,65901,1636570708,887798609,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.9045844,65902,1636570708,904466434,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.921269,65903,1636570708,921131864,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.9379451,65904,1636570708,937802037,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.9545696,65905,1636570708,954455168,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.9712603,65906,1636570708,971139554,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570708.987991,65907,1636570708,987814245,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.004625,65908,1636570709,4481959,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8300729393959045,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.0212932,65909,1636570709,21159003,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.861690104007721,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.0379028,65910,1636570709,37796839,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8774986863136292,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.0546799,65911,1636570709,54485799,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.0713654,65912,1636570709,71159422,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.0878773,65913,1636570709,87788481,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.1047363,65914,1636570709,104475420,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.1212122,65915,1636570709,121125589,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.1379921,65916,1636570709,137883649,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.1546257,65917,1636570709,154473522,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.1722176,65918,1636570709,172076211,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.187881,65919,1636570709,187790093,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.204581,65920,1636570709,204461733,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.221317,65921,1636570709,221155906,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.2379081,65922,1636570709,237789430,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.254675,65923,1636570709,254482546,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.2712383,65924,1636570709,271135447,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.2880971,65925,1636570709,287824858,joystick,-0.1186254471540451,0.0,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.3049974,65926,1636570709,304887736,joystick,-0.1186254471540451,0.007904293946921825,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.321267,65927,1636570709,321131858,joystick,-0.1186254471540451,0.007904293946921825,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.3379095,65928,1636570709,337824721,joystick,-0.1265297383069992,0.02371288277208805,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.354603,65929,1636570709,354466285,joystick,-0.1265297383069992,0.02371288277208805,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.3713682,65930,1636570709,371189028,joystick,-0.1423383355140686,0.02371288277208805,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.3879273,65931,1636570709,387803166,joystick,-0.1660512089729309,0.02371288277208805,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.4045782,65932,1636570709,404476435,joystick,-0.1660512089729309,0.02371288277208805,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.421276,65933,1636570709,421132645,joystick,-0.1660512089729309,0.02371288277208805,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.4379158,65934,1636570709,437795600,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.4548516,65935,1636570709,454509225,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.4712613,65936,1636570709,471146707,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.4878747,65937,1636570709,487785760,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.5046732,65938,1636570709,504469859,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.5212321,65939,1636570709,521135684,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.5378938,65940,1636570709,537788598,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.554734,65941,1636570709,554510973,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.5712118,65942,1636570709,571119765,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.5879536,65943,1636570709,587810828,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.604667,65944,1636570709,604487130,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.6212823,65945,1636570709,621131136,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.637901,65946,1636570709,637786735,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.6546211,65947,1636570709,654471323,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.6712375,65948,1636570709,671131571,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.6878874,65949,1636570709,687797525,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.706669,65950,1636570709,704488712,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.7212152,65951,1636570709,721128107,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.7379346,65952,1636570709,737798437,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.7545679,65953,1636570709,754457464,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.7712784,65954,1636570709,771139035,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.7879,65955,1636570709,787807110,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.80459,65956,1636570709,804472184,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.8212764,65957,1636570709,821138795,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.8378863,65958,1636570709,837802296,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.8545735,65959,1636570709,854464788,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.8713992,65960,1636570709,871154494,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.8879204,65961,1636570709,887799710,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.9046288,65962,1636570709,904466864,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.9213047,65963,1636570709,921137867,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.9378974,65964,1636570709,937794377,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.9545596,65965,1636570709,954467110,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.9713125,65966,1636570709,971157201,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570709.9879205,65967,1636570709,987789826,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.0046148,65968,1636570710,4481357,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.0213304,65969,1636570710,21154384,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.0379431,65970,1636570710,37813268,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.0547094,65971,1636570710,54496450,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.0712376,65972,1636570710,71154926,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.0878973,65973,1636570710,87790544,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.1046128,65974,1636570710,104458107,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.1212232,65975,1636570710,121129139,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.1378832,65976,1636570710,137789599,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.1552174,65977,1636570710,154464843,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.17126,65978,1636570710,171150907,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.1888545,65979,1636570710,187803058,joystick,-0.1660512089729309,0.0316171757876873,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.2045987,65980,1636570710,204472916,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.2212472,65981,1636570710,221130388,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.2378674,65982,1636570710,237782060,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.2545857,65983,1636570710,254469691,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.271337,65984,1636570710,271155405,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.2893233,65985,1636570710,289229116,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.8854029774665833,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.3045745,65986,1636570710,304458294,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.321263,65987,1636570710,321127417,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.3379407,65988,1636570710,337793683,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.354671,65989,1636570710,354478741,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.3713636,65990,1636570710,371149303,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.3879042,65991,1636570710,387798637,joystick,-0.1660512089729309,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.4046686,65992,1636570710,404495703,joystick,-0.1265297383069992,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.4212472,65993,1636570710,421132853,joystick,-0.1028168573975563,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.4379542,65994,1636570710,437822400,joystick,-0.0949125662446022,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.454657,65995,1636570710,454500413,joystick,-0.0791039764881134,0.0474257655441761,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.4713376,65996,1636570710,471171037,joystick,-0.0632953867316246,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.4879544,65997,1636570710,487805724,joystick,-0.0553910955786705,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.5046728,65998,1636570710,504484739,joystick,-0.0395825058221817,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.5212607,65999,1636570710,521132931,joystick,-0.0395825058221817,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.5379007,66000,1636570710,537789728,joystick,-0.0395825058221817,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.5546818,66001,1636570710,554510047,joystick,-0.0395825058221817,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.571276,66002,1636570710,571152375,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570710.5881014,66003,1636570710,587825187,joystick,-0.0158696249127388,-6.103701889514923e-05,-1.0,0.0,-0.9012115597724915,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
